image1,image2,mos1,mos2,worst1,best1,worst2,best2
soldier_26.ply,soldier_28.ply,4.5546875,1.781887755,4.0,8.5,1.5,7.0
soldier_26.ply,soldier_29.ply,4.5546875,1.0,4.0,8.5,1.0,5.0
soldier_27.ply,soldier_28.ply,1.7265625,1.781887755,2.0,8.0,1.5,7.0
soldier_27.ply,soldier_29.ply,1.7265625,1.0,2.0,8.0,1.0,5.0
soldier_28.ply,soldier_29.ply,1.781887755,1.0,1.5,7.0,1.0,5.0
soldier_30.ply,soldier_31.ply,7.825,7.6640625,6.5,10.0,5.5,9.0
soldier_30.ply,soldier_32.ply,7.825,4.334615385,6.5,10.0,4.0,8.5
soldier_30.ply,soldier_33.ply,7.825,2.280769231,6.5,10.0,2.0,8.0
soldier_30.ply,soldier_34.ply,7.825,1.8671875,6.5,10.0,1.5,7.0
soldier_30.ply,soldier_35.ply,7.825,1.234693878,6.5,10.0,1.0,5.0
soldier_31.ply,soldier_32.ply,7.6640625,4.334615385,5.5,9.0,4.0,8.5
soldier_31.ply,soldier_33.ply,7.6640625,2.280769231,5.5,9.0,2.0,8.0
soldier_31.ply,soldier_34.ply,7.6640625,1.8671875,5.5,9.0,1.5,7.0
soldier_31.ply,soldier_35.ply,7.6640625,1.234693878,5.5,9.0,1.0,5.0
soldier_32.ply,soldier_33.ply,4.334615385,2.280769231,4.0,8.5,2.0,8.0
soldier_32.ply,soldier_34.ply,4.334615385,1.8671875,4.0,8.5,1.5,7.0
soldier_32.ply,soldier_35.ply,4.334615385,1.234693878,4.0,8.5,1.0,5.0
soldier_33.ply,soldier_34.ply,2.280769231,1.8671875,2.0,8.0,1.5,7.0
soldier_33.ply,soldier_35.ply,2.280769231,1.234693878,2.0,8.0,1.0,5.0
soldier_34.ply,soldier_35.ply,1.8671875,1.234693878,1.5,7.0,1.0,5.0
soldier_36.ply,soldier_37.ply,8.65,7.084183673,6.5,10.0,5.5,9.0
soldier_36.ply,soldier_38.ply,8.65,4.358333333,6.5,10.0,4.0,8.5
soldier_36.ply,soldier_39.ply,8.65,2.75,6.5,10.0,2.0,8.0
soldier_36.ply,soldier_40.ply,8.65,2.320153061,6.5,10.0,1.5,7.0
soldier_36.ply,soldier_41.ply,8.65,1.4140625,6.5,10.0,1.0,5.0
soldier_37.ply,soldier_38.ply,7.084183673,4.358333333,5.5,9.0,4.0,8.5
soldier_37.ply,soldier_39.ply,7.084183673,2.75,5.5,9.0,2.0,8.0
soldier_37.ply,soldier_40.ply,7.084183673,2.320153061,5.5,9.0,1.5,7.0
soldier_37.ply,soldier_41.ply,7.084183673,1.4140625,5.5,9.0,1.0,5.0
soldier_38.ply,soldier_39.ply,4.358333333,2.75,4.0,8.5,2.0,8.0
soldier_38.ply,soldier_40.ply,4.358333333,2.320153061,4.0,8.5,1.5,7.0
soldier_38.ply,soldier_41.ply,4.358333333,1.4140625,4.0,8.5,1.0,5.0
soldier_39.ply,soldier_40.ply,2.75,2.320153061,2.0,8.0,1.5,7.0
soldier_39.ply,soldier_41.ply,2.75,1.4140625,2.0,8.0,1.0,5.0
soldier_40.ply,soldier_41.ply,2.320153061,1.4140625,1.5,7.0,1.0,5.0
Romanoillamp_0.ply,Romanoillamp_1.ply,9.116666667,9.321428571,6.5,10.0,5.5,9.0
Romanoillamp_0.ply,Romanoillamp_2.ply,9.116666667,9.682692308,6.5,10.0,4.0,8.5
Romanoillamp_0.ply,Romanoillamp_3.ply,9.116666667,8.62244898,6.5,10.0,2.0,8.0
Romanoillamp_0.ply,Romanoillamp_4.ply,9.116666667,7.691326531,6.5,10.0,1.5,7.0
Romanoillamp_0.ply,Romanoillamp_5.ply,9.116666667,3.6171875,6.5,10.0,1.0,5.0
Romanoillamp_1.ply,Romanoillamp_2.ply,9.321428571,9.682692308,5.5,9.0,4.0,8.5
Romanoillamp_1.ply,Romanoillamp_3.ply,9.321428571,8.62244898,5.5,9.0,2.0,8.0
Romanoillamp_1.ply,Romanoillamp_4.ply,9.321428571,7.691326531,5.5,9.0,1.5,7.0
Romanoillamp_1.ply,Romanoillamp_5.ply,9.321428571,3.6171875,5.5,9.0,1.0,5.0
Romanoillamp_2.ply,Romanoillamp_3.ply,9.682692308,8.62244898,4.0,8.5,2.0,8.0
Romanoillamp_2.ply,Romanoillamp_4.ply,9.682692308,7.691326531,4.0,8.5,1.5,7.0
Romanoillamp_2.ply,Romanoillamp_5.ply,9.682692308,3.6171875,4.0,8.5,1.0,5.0
Romanoillamp_3.ply,Romanoillamp_4.ply,8.62244898,7.691326531,2.0,8.0,1.5,7.0
Romanoillamp_3.ply,Romanoillamp_5.ply,8.62244898,3.6171875,2.0,8.0,1.0,5.0
Romanoillamp_4.ply,Romanoillamp_5.ply,7.691326531,3.6171875,1.5,7.0,1.0,5.0
Romanoillamp_6.ply,Romanoillamp_7.ply,8.771683673,7.568877551,6.5,10.0,5.5,9.0
Romanoillamp_6.ply,Romanoillamp_8.ply,8.771683673,6.619897959,6.5,10.0,4.0,8.5
Romanoillamp_6.ply,Romanoillamp_9.ply,8.771683673,7.808333333,6.5,10.0,2.0,8.0
Romanoillamp_6.ply,Romanoillamp_10.ply,8.771683673,6.953125,6.5,10.0,1.5,7.0
Romanoillamp_6.ply,Romanoillamp_11.ply,8.771683673,6.2265625,6.5,10.0,1.0,5.0
Romanoillamp_7.ply,Romanoillamp_8.ply,7.568877551,6.619897959,5.5,9.0,4.0,8.5
Romanoillamp_7.ply,Romanoillamp_9.ply,7.568877551,7.808333333,5.5,9.0,2.0,8.0
Romanoillamp_7.ply,Romanoillamp_10.ply,7.568877551,6.953125,5.5,9.0,1.5,7.0
Romanoillamp_7.ply,Romanoillamp_11.ply,7.568877551,6.2265625,5.5,9.0,1.0,5.0
Romanoillamp_8.ply,Romanoillamp_9.ply,6.619897959,7.808333333,4.0,8.5,2.0,8.0
Romanoillamp_8.ply,Romanoillamp_10.ply,6.619897959,6.953125,4.0,8.5,1.5,7.0
Romanoillamp_8.ply,Romanoillamp_11.ply,6.619897959,6.2265625,4.0,8.5,1.0,5.0
Romanoillamp_9.ply,Romanoillamp_10.ply,7.808333333,6.953125,2.0,8.0,1.5,7.0
Romanoillamp_9.ply,Romanoillamp_11.ply,7.808333333,6.2265625,2.0,8.0,1.0,5.0
Romanoillamp_10.ply,Romanoillamp_11.ply,6.953125,6.2265625,1.5,7.0,1.0,5.0
Romanoillamp_12.ply,Romanoillamp_13.ply,7.941666667,8.163461538,6.5,10.0,5.5,9.0
Romanoillamp_12.ply,Romanoillamp_14.ply,7.941666667,8.25,6.5,10.0,4.0,8.5
Romanoillamp_12.ply,Romanoillamp_15.ply,7.941666667,7.544230769,6.5,10.0,2.0,8.0
Romanoillamp_12.ply,Romanoillamp_16.ply,7.941666667,5.125,6.5,10.0,1.5,7.0
Romanoillamp_12.ply,Romanoillamp_17.ply,7.941666667,2.723076923,6.5,10.0,1.0,5.0
Romanoillamp_13.ply,Romanoillamp_14.ply,8.163461538,8.25,5.5,9.0,4.0,8.5
Romanoillamp_13.ply,Romanoillamp_15.ply,8.163461538,7.544230769,5.5,9.0,2.0,8.0
Romanoillamp_13.ply,Romanoillamp_16.ply,8.163461538,5.125,5.5,9.0,1.5,7.0
Romanoillamp_13.ply,Romanoillamp_17.ply,8.163461538,2.723076923,5.5,9.0,1.0,5.0
Romanoillamp_14.ply,Romanoillamp_15.ply,8.25,7.544230769,4.0,8.5,2.0,8.0
Romanoillamp_14.ply,Romanoillamp_16.ply,8.25,5.125,4.0,8.5,1.5,7.0
Romanoillamp_14.ply,Romanoillamp_17.ply,8.25,2.723076923,4.0,8.5,1.0,5.0
Romanoillamp_15.ply,Romanoillamp_16.ply,7.544230769,5.125,2.0,8.0,1.5,7.0
Romanoillamp_15.ply,Romanoillamp_17.ply,7.544230769,2.723076923,2.0,8.0,1.0,5.0
Romanoillamp_16.ply,Romanoillamp_17.ply,5.125,2.723076923,1.5,7.0,1.0,5.0
Romanoillamp_18.ply,Romanoillamp_19.ply,9.553571429,8.71875,6.5,10.0,5.5,9.0
Romanoillamp_18.ply,Romanoillamp_20.ply,9.553571429,7.296153846,6.5,10.0,4.0,8.5
Romanoillamp_18.ply,Romanoillamp_21.ply,9.553571429,6.198076923,6.5,10.0,2.0,8.0
Romanoillamp_18.ply,Romanoillamp_22.ply,9.553571429,6.667091837,6.5,10.0,1.5,7.0
Romanoillamp_18.ply,Romanoillamp_23.ply,9.553571429,2.6,6.5,10.0,1.0,5.0
Romanoillamp_19.ply,Romanoillamp_20.ply,8.71875,7.296153846,5.5,9.0,4.0,8.5
Romanoillamp_19.ply,Romanoillamp_21.ply,8.71875,6.198076923,5.5,9.0,2.0,8.0
Romanoillamp_19.ply,Romanoillamp_22.ply,8.71875,6.667091837,5.5,9.0,1.5,7.0
Romanoillamp_19.ply,Romanoillamp_23.ply,8.71875,2.6,5.5,9.0,1.0,5.0
Romanoillamp_20.ply,Romanoillamp_21.ply,7.296153846,6.198076923,4.0,8.5,2.0,8.0
Romanoillamp_20.ply,Romanoillamp_22.ply,7.296153846,6.667091837,4.0,8.5,1.5,7.0
Romanoillamp_20.ply,Romanoillamp_23.ply,7.296153846,2.6,4.0,8.5,1.0,5.0
Romanoillamp_21.ply,Romanoillamp_22.ply,6.198076923,6.667091837,2.0,8.0,1.5,7.0
Romanoillamp_21.ply,Romanoillamp_23.ply,6.198076923,2.6,2.0,8.0,1.0,5.0
Romanoillamp_22.ply,Romanoillamp_23.ply,6.667091837,2.6,1.5,7.0,1.0,5.0
Romanoillamp_24.ply,Romanoillamp_25.ply,8.008333333,8.7734375,6.5,10.0,5.5,9.0
Romanoillamp_24.ply,Romanoillamp_26.ply,8.008333333,6.533333333,6.5,10.0,4.0,8.5
Romanoillamp_24.ply,Romanoillamp_27.ply,8.008333333,3.125,6.5,10.0,2.0,8.0
Romanoillamp_24.ply,Romanoillamp_28.ply,8.008333333,2.411989796,6.5,10.0,1.5,7.0
Romanoillamp_24.ply,Romanoillamp_29.ply,8.008333333,1.433333333,6.5,10.0,1.0,5.0
Romanoillamp_25.ply,Romanoillamp_26.ply,8.7734375,6.533333333,5.5,9.0,4.0,8.5
Romanoillamp_25.ply,Romanoillamp_27.ply,8.7734375,3.125,5.5,9.0,2.0,8.0
Romanoillamp_25.ply,Romanoillamp_28.ply,8.7734375,2.411989796,5.5,9.0,1.5,7.0
Romanoillamp_25.ply,Romanoillamp_29.ply,8.7734375,1.433333333,5.5,9.0,1.0,5.0
Romanoillamp_26.ply,Romanoillamp_27.ply,6.533333333,3.125,4.0,8.5,2.0,8.0
Romanoillamp_26.ply,Romanoillamp_28.ply,6.533333333,2.411989796,4.0,8.5,1.5,7.0
Romanoillamp_26.ply,Romanoillamp_29.ply,6.533333333,1.433333333,4.0,8.5,1.0,5.0
Romanoillamp_27.ply,Romanoillamp_28.ply,3.125,2.411989796,2.0,8.0,1.5,7.0
Romanoillamp_27.ply,Romanoillamp_29.ply,3.125,1.433333333,2.0,8.0,1.0,5.0
Romanoillamp_28.ply,Romanoillamp_29.ply,2.411989796,1.433333333,1.5,7.0,1.0,5.0
Romanoillamp_30.ply,Romanoillamp_31.ply,9.40625,7.008333333,6.5,10.0,5.5,9.0
Romanoillamp_30.ply,Romanoillamp_32.ply,9.40625,6.166666667,6.5,10.0,4.0,8.5
Romanoillamp_30.ply,Romanoillamp_33.ply,9.40625,3.93622449,6.5,10.0,2.0,8.0
Romanoillamp_30.ply,Romanoillamp_34.ply,9.40625,3.7734375,6.5,10.0,1.5,7.0
Romanoillamp_30.ply,Romanoillamp_35.ply,9.40625,1.5703125,6.5,10.0,1.0,5.0
Romanoillamp_31.ply,Romanoillamp_32.ply,7.008333333,6.166666667,5.5,9.0,4.0,8.5
Romanoillamp_31.ply,Romanoillamp_33.ply,7.008333333,3.93622449,5.5,9.0,2.0,8.0
Romanoillamp_31.ply,Romanoillamp_34.ply,7.008333333,3.7734375,5.5,9.0,1.5,7.0
Romanoillamp_31.ply,Romanoillamp_35.ply,7.008333333,1.5703125,5.5,9.0,1.0,5.0
Romanoillamp_32.ply,Romanoillamp_33.ply,6.166666667,3.93622449,4.0,8.5,2.0,8.0
Romanoillamp_32.ply,Romanoillamp_34.ply,6.166666667,3.7734375,4.0,8.5,1.5,7.0
Romanoillamp_32.ply,Romanoillamp_35.ply,6.166666667,1.5703125,4.0,8.5,1.0,5.0
Romanoillamp_33.ply,Romanoillamp_34.ply,3.93622449,3.7734375,2.0,8.0,1.5,7.0
Romanoillamp_33.ply,Romanoillamp_35.ply,3.93622449,1.5703125,2.0,8.0,1.0,5.0
Romanoillamp_34.ply,Romanoillamp_35.ply,3.7734375,1.5703125,1.5,7.0,1.0,5.0
Romanoillamp_36.ply,Romanoillamp_37.ply,8.433333333,8.5625,6.5,10.0,5.5,9.0
Romanoillamp_36.ply,Romanoillamp_38.ply,8.433333333,7.1953125,6.5,10.0,4.0,8.5
Romanoillamp_36.ply,Romanoillamp_39.ply,8.433333333,3.545918367,6.5,10.0,2.0,8.0
Romanoillamp_36.ply,Romanoillamp_40.ply,8.433333333,2.811538462,6.5,10.0,1.5,7.0
Romanoillamp_36.ply,Romanoillamp_41.ply,8.433333333,1.223076923,6.5,10.0,1.0,5.0
Romanoillamp_37.ply,Romanoillamp_38.ply,8.5625,7.1953125,5.5,9.0,4.0,8.5
Romanoillamp_37.ply,Romanoillamp_39.ply,8.5625,3.545918367,5.5,9.0,2.0,8.0
Romanoillamp_37.ply,Romanoillamp_40.ply,8.5625,2.811538462,5.5,9.0,1.5,7.0
Romanoillamp_37.ply,Romanoillamp_41.ply,8.5625,1.223076923,5.5,9.0,1.0,5.0
Romanoillamp_38.ply,Romanoillamp_39.ply,7.1953125,3.545918367,4.0,8.5,2.0,8.0
Romanoillamp_38.ply,Romanoillamp_40.ply,7.1953125,2.811538462,4.0,8.5,1.5,7.0
Romanoillamp_38.ply,Romanoillamp_41.ply,7.1953125,1.223076923,4.0,8.5,1.0,5.0
Romanoillamp_39.ply,Romanoillamp_40.ply,3.545918367,2.811538462,2.0,8.0,1.5,7.0
Romanoillamp_39.ply,Romanoillamp_41.ply,3.545918367,1.223076923,2.0,8.0,1.0,5.0
Romanoillamp_40.ply,Romanoillamp_41.ply,2.811538462,1.223076923,1.5,7.0,1.0,5.0
longdress_0.ply,longdress_1.ply,8.50127551,6.159615385,6.5,10.0,5.5,9.0
longdress_0.ply,longdress_2.ply,8.50127551,6.3046875,6.5,10.0,4.0,8.5
longdress_0.ply,longdress_3.ply,8.50127551,5.5078125,6.5,10.0,2.0,8.0
longdress_0.ply,longdress_4.ply,8.50127551,7.117346939,6.5,10.0,1.5,7.0
longdress_0.ply,longdress_5.ply,8.50127551,3.40625,6.5,10.0,1.0,5.0
longdress_1.ply,longdress_2.ply,6.159615385,6.3046875,5.5,9.0,4.0,8.5
longdress_1.ply,longdress_3.ply,6.159615385,5.5078125,5.5,9.0,2.0,8.0
longdress_1.ply,longdress_4.ply,6.159615385,7.117346939,5.5,9.0,1.5,7.0
longdress_1.ply,longdress_5.ply,6.159615385,3.40625,5.5,9.0,1.0,5.0
longdress_2.ply,longdress_3.ply,6.3046875,5.5078125,4.0,8.5,2.0,8.0
longdress_2.ply,longdress_4.ply,6.3046875,7.117346939,4.0,8.5,1.5,7.0
longdress_2.ply,longdress_5.ply,6.3046875,3.40625,4.0,8.5,1.0,5.0
longdress_3.ply,longdress_4.ply,5.5078125,7.117346939,2.0,8.0,1.5,7.0
longdress_3.ply,longdress_5.ply,5.5078125,3.40625,2.0,8.0,1.0,5.0
longdress_4.ply,longdress_5.ply,7.117346939,3.40625,1.5,7.0,1.0,5.0
longdress_6.ply,longdress_7.ply,9.682692308,7.526923077,6.5,10.0,5.5,9.0
longdress_6.ply,longdress_8.ply,9.682692308,6.709615385,6.5,10.0,4.0,8.5
longdress_6.ply,longdress_9.ply,9.682692308,4.927295918,6.5,10.0,2.0,8.0
longdress_6.ply,longdress_10.ply,9.682692308,4.90625,6.5,10.0,1.5,7.0
longdress_6.ply,longdress_11.ply,9.682692308,4.091666667,6.5,10.0,1.0,5.0
longdress_7.ply,longdress_8.ply,7.526923077,6.709615385,5.5,9.0,4.0,8.5
longdress_7.ply,longdress_9.ply,7.526923077,4.927295918,5.5,9.0,2.0,8.0
longdress_7.ply,longdress_10.ply,7.526923077,4.90625,5.5,9.0,1.5,7.0
longdress_7.ply,longdress_11.ply,7.526923077,4.091666667,5.5,9.0,1.0,5.0
longdress_8.ply,longdress_9.ply,6.709615385,4.927295918,4.0,8.5,2.0,8.0
longdress_8.ply,longdress_10.ply,6.709615385,4.90625,4.0,8.5,1.5,7.0
longdress_8.ply,longdress_11.ply,6.709615385,4.091666667,4.0,8.5,1.0,5.0
longdress_9.ply,longdress_10.ply,4.927295918,4.90625,2.0,8.0,1.5,7.0
longdress_9.ply,longdress_11.ply,4.927295918,4.091666667,2.0,8.0,1.0,5.0
longdress_10.ply,longdress_11.ply,4.90625,4.091666667,1.5,7.0,1.0,5.0
longdress_12.ply,longdress_13.ply,8.161538462,8.381377551,6.5,10.0,5.5,9.0
longdress_12.ply,longdress_14.ply,8.161538462,7.744897959,6.5,10.0,4.0,8.5
longdress_12.ply,longdress_15.ply,8.161538462,5.7578125,6.5,10.0,2.0,8.0
longdress_12.ply,longdress_16.ply,8.161538462,4.421875,6.5,10.0,1.5,7.0
longdress_12.ply,longdress_17.ply,8.161538462,2.126923077,6.5,10.0,1.0,5.0
longdress_13.ply,longdress_14.ply,8.381377551,7.744897959,5.5,9.0,4.0,8.5
longdress_13.ply,longdress_15.ply,8.381377551,5.7578125,5.5,9.0,2.0,8.0
longdress_13.ply,longdress_16.ply,8.381377551,4.421875,5.5,9.0,1.5,7.0
longdress_13.ply,longdress_17.ply,8.381377551,2.126923077,5.5,9.0,1.0,5.0
longdress_14.ply,longdress_15.ply,7.744897959,5.7578125,4.0,8.5,2.0,8.0
longdress_14.ply,longdress_16.ply,7.744897959,4.421875,4.0,8.5,1.5,7.0
longdress_14.ply,longdress_17.ply,7.744897959,2.126923077,4.0,8.5,1.0,5.0
longdress_15.ply,longdress_16.ply,5.7578125,4.421875,2.0,8.0,1.5,7.0
longdress_15.ply,longdress_17.ply,5.7578125,2.126923077,2.0,8.0,1.0,5.0
longdress_16.ply,longdress_17.ply,4.421875,2.126923077,1.5,7.0,1.0,5.0
longdress_18.ply,longdress_19.ply,9.171875,6.783333333,6.5,10.0,5.5,9.0
longdress_18.ply,longdress_20.ply,9.171875,5.849489796,6.5,10.0,4.0,8.5
longdress_18.ply,longdress_21.ply,9.171875,4.136538462,6.5,10.0,2.0,8.0
longdress_18.ply,longdress_22.ply,9.171875,3.62372449,6.5,10.0,1.5,7.0
longdress_18.ply,longdress_23.ply,9.171875,1.790384615,6.5,10.0,1.0,5.0
longdress_19.ply,longdress_20.ply,6.783333333,5.849489796,5.5,9.0,4.0,8.5
longdress_19.ply,longdress_21.ply,6.783333333,4.136538462,5.5,9.0,2.0,8.0
longdress_19.ply,longdress_22.ply,6.783333333,3.62372449,5.5,9.0,1.5,7.0
longdress_19.ply,longdress_23.ply,6.783333333,1.790384615,5.5,9.0,1.0,5.0
longdress_20.ply,longdress_21.ply,5.849489796,4.136538462,4.0,8.5,2.0,8.0
longdress_20.ply,longdress_22.ply,5.849489796,3.62372449,4.0,8.5,1.5,7.0
longdress_20.ply,longdress_23.ply,5.849489796,1.790384615,4.0,8.5,1.0,5.0
longdress_21.ply,longdress_22.ply,4.136538462,3.62372449,2.0,8.0,1.5,7.0
longdress_21.ply,longdress_23.ply,4.136538462,1.790384615,2.0,8.0,1.0,5.0
longdress_22.ply,longdress_23.ply,3.62372449,1.790384615,1.5,7.0,1.0,5.0
longdress_24.ply,longdress_25.ply,7.833333333,6.640384615,6.5,10.0,5.5,9.0
longdress_24.ply,longdress_26.ply,7.833333333,5.166666667,6.5,10.0,4.0,8.5
longdress_24.ply,longdress_27.ply,7.833333333,3.191666667,6.5,10.0,2.0,8.0
longdress_24.ply,longdress_28.ply,7.833333333,1.4453125,6.5,10.0,1.5,7.0
longdress_24.ply,longdress_29.ply,7.833333333,1.075,6.5,10.0,1.0,5.0
longdress_25.ply,longdress_26.ply,6.640384615,5.166666667,5.5,9.0,4.0,8.5
longdress_25.ply,longdress_27.ply,6.640384615,3.191666667,5.5,9.0,2.0,8.0
longdress_25.ply,longdress_28.ply,6.640384615,1.4453125,5.5,9.0,1.5,7.0
longdress_25.ply,longdress_29.ply,6.640384615,1.075,5.5,9.0,1.0,5.0
longdress_26.ply,longdress_27.ply,5.166666667,3.191666667,4.0,8.5,2.0,8.0
longdress_26.ply,longdress_28.ply,5.166666667,1.4453125,4.0,8.5,1.5,7.0
longdress_26.ply,longdress_29.ply,5.166666667,1.075,4.0,8.5,1.0,5.0
longdress_27.ply,longdress_28.ply,3.191666667,1.4453125,2.0,8.0,1.5,7.0
longdress_27.ply,longdress_29.ply,3.191666667,1.075,2.0,8.0,1.0,5.0
longdress_28.ply,longdress_29.ply,1.4453125,1.075,1.5,7.0,1.0,5.0
longdress_30.ply,longdress_31.ply,7.358333333,6.985969388,6.5,10.0,5.5,9.0
longdress_30.ply,longdress_32.ply,7.358333333,4.55,6.5,10.0,4.0,8.5
longdress_30.ply,longdress_33.ply,7.358333333,2.515625,6.5,10.0,2.0,8.0
longdress_30.ply,longdress_34.ply,7.358333333,1.987244898,6.5,10.0,1.5,7.0
longdress_30.ply,longdress_35.ply,7.358333333,1.448979592,6.5,10.0,1.0,5.0
longdress_31.ply,longdress_32.ply,6.985969388,4.55,5.5,9.0,4.0,8.5
longdress_31.ply,longdress_33.ply,6.985969388,2.515625,5.5,9.0,2.0,8.0
longdress_31.ply,longdress_34.ply,6.985969388,1.987244898,5.5,9.0,1.5,7.0
longdress_31.ply,longdress_35.ply,6.985969388,1.448979592,5.5,9.0,1.0,5.0
longdress_32.ply,longdress_33.ply,4.55,2.515625,4.0,8.5,2.0,8.0
longdress_32.ply,longdress_34.ply,4.55,1.987244898,4.0,8.5,1.5,7.0
longdress_32.ply,longdress_35.ply,4.55,1.448979592,4.0,8.5,1.0,5.0
longdress_33.ply,longdress_34.ply,2.515625,1.987244898,2.0,8.0,1.5,7.0
longdress_33.ply,longdress_35.ply,2.515625,1.448979592,2.0,8.0,1.0,5.0
longdress_34.ply,longdress_35.ply,1.987244898,1.448979592,1.5,7.0,1.0,5.0
longdress_36.ply,longdress_37.ply,8.325,6.008333333,6.5,10.0,5.5,9.0
longdress_36.ply,longdress_38.ply,8.325,4.825,6.5,10.0,4.0,8.5
longdress_36.ply,longdress_39.ply,8.325,2.330769231,6.5,10.0,2.0,8.0
longdress_36.ply,longdress_40.ply,8.325,1.783333333,6.5,10.0,1.5,7.0
longdress_36.ply,longdress_41.ply,8.325,1.433333333,6.5,10.0,1.0,5.0
longdress_37.ply,longdress_38.ply,6.008333333,4.825,5.5,9.0,4.0,8.5
longdress_37.ply,longdress_39.ply,6.008333333,2.330769231,5.5,9.0,2.0,8.0
longdress_37.ply,longdress_40.ply,6.008333333,1.783333333,5.5,9.0,1.5,7.0
longdress_37.ply,longdress_41.ply,6.008333333,1.433333333,5.5,9.0,1.0,5.0
longdress_38.ply,longdress_39.ply,4.825,2.330769231,4.0,8.5,2.0,8.0
longdress_38.ply,longdress_40.ply,4.825,1.783333333,4.0,8.5,1.5,7.0
longdress_38.ply,longdress_41.ply,4.825,1.433333333,4.0,8.5,1.0,5.0
longdress_39.ply,longdress_40.ply,2.330769231,1.783333333,2.0,8.0,1.5,7.0
longdress_39.ply,longdress_41.ply,2.330769231,1.433333333,2.0,8.0,1.0,5.0
longdress_40.ply,longdress_41.ply,1.783333333,1.433333333,1.5,7.0,1.0,5.0
statue_0.ply,statue_1.ply,6.908333333,7.6328125,6.5,10.0,5.5,9.0
statue_0.ply,statue_2.ply,6.908333333,6.168367347,6.5,10.0,4.0,8.5
statue_0.ply,statue_3.ply,6.908333333,4.93877551,6.5,10.0,2.0,8.0
statue_0.ply,statue_4.ply,6.908333333,3.015625,6.5,10.0,1.5,7.0
statue_0.ply,statue_5.ply,6.908333333,1.453125,6.5,10.0,1.0,5.0
statue_1.ply,statue_2.ply,7.6328125,6.168367347,5.5,9.0,4.0,8.5
statue_1.ply,statue_3.ply,7.6328125,4.93877551,5.5,9.0,2.0,8.0
statue_1.ply,statue_4.ply,7.6328125,3.015625,5.5,9.0,1.5,7.0
statue_1.ply,statue_5.ply,7.6328125,1.453125,5.5,9.0,1.0,5.0
statue_2.ply,statue_3.ply,6.168367347,4.93877551,4.0,8.5,2.0,8.0
statue_2.ply,statue_4.ply,6.168367347,3.015625,4.0,8.5,1.5,7.0
statue_2.ply,statue_5.ply,6.168367347,1.453125,4.0,8.5,1.0,5.0
statue_3.ply,statue_4.ply,4.93877551,3.015625,2.0,8.0,1.5,7.0
statue_3.ply,statue_5.ply,4.93877551,1.453125,2.0,8.0,1.0,5.0
statue_4.ply,statue_5.ply,3.015625,1.453125,1.5,7.0,1.0,5.0
statue_6.ply,statue_7.ply,7.40625,5.459183673,6.5,10.0,5.5,9.0
statue_6.ply,statue_8.ply,7.40625,6.4,6.5,10.0,4.0,8.5
statue_6.ply,statue_9.ply,7.40625,5.899234694,6.5,10.0,2.0,8.0
statue_6.ply,statue_10.ply,7.40625,6.588461538,6.5,10.0,1.5,7.0
statue_6.ply,statue_11.ply,7.40625,5.107692308,6.5,10.0,1.0,5.0
statue_7.ply,statue_8.ply,5.459183673,6.4,5.5,9.0,4.0,8.5
statue_7.ply,statue_9.ply,5.459183673,5.899234694,5.5,9.0,2.0,8.0
statue_7.ply,statue_10.ply,5.459183673,6.588461538,5.5,9.0,1.5,7.0
statue_7.ply,statue_11.ply,5.459183673,5.107692308,5.5,9.0,1.0,5.0
statue_8.ply,statue_9.ply,6.4,5.899234694,4.0,8.5,2.0,8.0
statue_8.ply,statue_10.ply,6.4,6.588461538,4.0,8.5,1.5,7.0
statue_8.ply,statue_11.ply,6.4,5.107692308,4.0,8.5,1.0,5.0
statue_9.ply,statue_10.ply,5.899234694,6.588461538,2.0,8.0,1.5,7.0
statue_9.ply,statue_11.ply,5.899234694,5.107692308,2.0,8.0,1.0,5.0
statue_10.ply,statue_11.ply,6.588461538,5.107692308,1.5,7.0,1.0,5.0
statue_12.ply,statue_13.ply,7.825,6.133333333,6.5,10.0,5.5,9.0
statue_12.ply,statue_14.ply,7.825,6.054846939,6.5,10.0,4.0,8.5
statue_12.ply,statue_15.ply,7.825,3.965384615,6.5,10.0,2.0,8.0
statue_12.ply,statue_16.ply,7.825,3.4921875,6.5,10.0,1.5,7.0
statue_12.ply,statue_17.ply,7.825,1.1875,6.5,10.0,1.0,5.0
statue_13.ply,statue_14.ply,6.133333333,6.054846939,5.5,9.0,4.0,8.5
statue_13.ply,statue_15.ply,6.133333333,3.965384615,5.5,9.0,2.0,8.0
statue_13.ply,statue_16.ply,6.133333333,3.4921875,5.5,9.0,1.5,7.0
statue_13.ply,statue_17.ply,6.133333333,1.1875,5.5,9.0,1.0,5.0
statue_14.ply,statue_15.ply,6.054846939,3.965384615,4.0,8.5,2.0,8.0
statue_14.ply,statue_16.ply,6.054846939,3.4921875,4.0,8.5,1.5,7.0
statue_14.ply,statue_17.ply,6.054846939,1.1875,4.0,8.5,1.0,5.0
statue_15.ply,statue_16.ply,3.965384615,3.4921875,2.0,8.0,1.5,7.0
statue_15.ply,statue_17.ply,3.965384615,1.1875,2.0,8.0,1.0,5.0
statue_16.ply,statue_17.ply,3.4921875,1.1875,1.5,7.0,1.0,5.0
statue_18.ply,statue_19.ply,7.141666667,6.762755102,6.5,10.0,5.5,9.0
