image1,image2,mos1,mos2,worst1,best1,worst2,best2
glasses_case_pqs_1_qs_32_rounded.ply,glasses_case_pqs_1_qs_48_rounded.ply,85.17535619,69.24420872,4.0,86.0,4.0,78.0
glasses_case_pqs_1_qs_32_rounded.ply,glasses_case_pqs_1_qs_64_rounded.ply,85.17535619,50.61958082,4.0,86.0,5.0,65.0
glasses_case_pqs_1_qs_48_rounded.ply,glasses_case_pqs_1_qs_64_rounded.ply,69.24420872,50.61958082,4.0,78.0,5.0,65.0
glasses_case_tsl_4_tqs_64.ply,glasses_case_tsl_4_tqs_128.ply,81.04599946,73.24135477,5.0,95.0,4.0,86.0
glasses_case_tsl_4_tqs_64.ply,glasses_case_tsl_4_tqs_256.ply,81.04599946,54.66142653,5.0,95.0,4.0,78.0
glasses_case_tsl_4_tqs_64.ply,glasses_case_tsl_4_tqs_512.ply,81.04599946,28.10649938,5.0,95.0,5.0,65.0
glasses_case_tsl_4_tqs_128.ply,glasses_case_tsl_4_tqs_256.ply,73.24135477,54.66142653,4.0,86.0,4.0,78.0
glasses_case_tsl_4_tqs_128.ply,glasses_case_tsl_4_tqs_512.ply,73.24135477,28.10649938,4.0,86.0,5.0,65.0
glasses_case_tsl_4_tqs_256.ply,glasses_case_tsl_4_tqs_512.ply,54.66142653,28.10649938,4.0,78.0,5.0,65.0
glasses_case_tsl_6_tqs_64.ply,glasses_case_tsl_6_tqs_128.ply,53.78676569,54.89596744,5.0,95.0,4.0,86.0
glasses_case_tsl_6_tqs_64.ply,glasses_case_tsl_6_tqs_256.ply,53.78676569,35.91425495,5.0,95.0,4.0,78.0
glasses_case_tsl_6_tqs_64.ply,glasses_case_tsl_6_tqs_512.ply,53.78676569,23.88538209,5.0,95.0,5.0,65.0
glasses_case_tsl_6_tqs_128.ply,glasses_case_tsl_6_tqs_256.ply,54.89596744,35.91425495,4.0,86.0,4.0,78.0
glasses_case_tsl_6_tqs_128.ply,glasses_case_tsl_6_tqs_512.ply,54.89596744,23.88538209,4.0,86.0,5.0,65.0
glasses_case_tsl_6_tqs_256.ply,glasses_case_tsl_6_tqs_512.ply,35.91425495,23.88538209,4.0,78.0,5.0,65.0
glasses_case_tsl_8_tqs_64.ply,glasses_case_tsl_8_tqs_128.ply,79.49317365,77.89721037,5.0,95.0,4.0,86.0
glasses_case_tsl_8_tqs_64.ply,glasses_case_tsl_8_tqs_256.ply,79.49317365,52.66644107,5.0,95.0,4.0,78.0
glasses_case_tsl_8_tqs_64.ply,glasses_case_tsl_8_tqs_512.ply,79.49317365,33.49483616,5.0,95.0,5.0,65.0
glasses_case_tsl_8_tqs_128.ply,glasses_case_tsl_8_tqs_256.ply,77.89721037,52.66644107,4.0,86.0,4.0,78.0
glasses_case_tsl_8_tqs_128.ply,glasses_case_tsl_8_tqs_512.ply,77.89721037,33.49483616,4.0,86.0,5.0,65.0
glasses_case_tsl_8_tqs_256.ply,glasses_case_tsl_8_tqs_512.ply,52.66644107,33.49483616,4.0,78.0,5.0,65.0
honeydew_melon_gQP_1_tQP_1.ply,honeydew_melon_gQP_1_tQP_2.ply,85.52765533,74.17353139,20.0,95.0,10.0,85.0
honeydew_melon_gQP_1_tQP_1.ply,honeydew_melon_gQP_1_tQP_3.ply,85.52765533,58.12105658,20.0,95.0,0.0,65.0
honeydew_melon_gQP_1_tQP_2.ply,honeydew_melon_gQP_1_tQP_3.ply,74.17353139,58.12105658,10.0,85.0,0.0,65.0
honeydew_melon_gQP_2_tQP_1.ply,honeydew_melon_gQP_2_tQP_2.ply,63.27436376,62.44898754,20.0,95.0,10.0,85.0
honeydew_melon_gQP_2_tQP_1.ply,honeydew_melon_gQP_2_tQP_3.ply,63.27436376,47.44246097,20.0,95.0,0.0,65.0
honeydew_melon_gQP_2_tQP_2.ply,honeydew_melon_gQP_2_tQP_3.ply,62.44898754,47.44246097,10.0,85.0,0.0,65.0
honeydew_melon_gQP_3_tQP_1.ply,honeydew_melon_gQP_3_tQP_2.ply,46.08520633,45.96369786,20.0,95.0,10.0,85.0
honeydew_melon_gQP_3_tQP_1.ply,honeydew_melon_gQP_3_tQP_3.ply,46.08520633,39.60295452,20.0,95.0,0.0,65.0
honeydew_melon_gQP_3_tQP_2.ply,honeydew_melon_gQP_3_tQP_3.ply,45.96369786,39.60295452,10.0,85.0,0.0,65.0
honeydew_melon_gsigma_0_tsigma_8.ply,honeydew_melon_gsigma_0_tsigma_16.ply,92.66246004,79.57471034,20.0,95.0,10.0,85.0
honeydew_melon_gsigma_0_tsigma_8.ply,honeydew_melon_gsigma_0_tsigma_32.ply,92.66246004,46.84073251,20.0,95.0,0.0,65.0
honeydew_melon_gsigma_0_tsigma_16.ply,honeydew_melon_gsigma_0_tsigma_32.ply,79.57471034,46.84073251,10.0,85.0,0.0,65.0
honeydew_melon_gsigma_2_tsigma_8.ply,honeydew_melon_gsigma_2_tsigma_16.ply,65.39565957,54.85708373,20.0,95.0,10.0,85.0
honeydew_melon_gsigma_2_tsigma_8.ply,honeydew_melon_gsigma_2_tsigma_32.ply,65.39565957,30.28857854,20.0,95.0,0.0,65.0
honeydew_melon_gsigma_2_tsigma_16.ply,honeydew_melon_gsigma_2_tsigma_32.ply,54.85708373,30.28857854,10.0,85.0,0.0,65.0
honeydew_melon_gsigma_4_tsigma_8.ply,honeydew_melon_gsigma_4_tsigma_16.ply,40.17866933,44.80889224,20.0,95.0,10.0,85.0
honeydew_melon_gsigma_4_tsigma_8.ply,honeydew_melon_gsigma_4_tsigma_32.ply,40.17866933,31.01073402,20.0,95.0,0.0,65.0
honeydew_melon_gsigma_4_tsigma_16.ply,honeydew_melon_gsigma_4_tsigma_32.ply,44.80889224,31.01073402,10.0,85.0,0.0,65.0
honeydew_melon_level_9.ply,honeydew_melon_level_7.ply,87.62268458,5.739747099,20.0,95.0,0.0,65.0
honeydew_melon_level_9.ply,honeydew_melon_level_8.ply,87.62268458,20.5582786,20.0,95.0,10.0,85.0
honeydew_melon_level_8.ply,honeydew_melon_level_7.ply,20.5582786,5.739747099,10.0,85.0,0.0,65.0
honeydew_melon_pqs_1_qs_16_rounded.ply,honeydew_melon_pqs_1_qs_32_rounded.ply,88.33736389,78.17302378,5.0,95.0,4.0,86.0
honeydew_melon_pqs_1_qs_16_rounded.ply,honeydew_melon_pqs_1_qs_48_rounded.ply,88.33736389,62.13609637,5.0,95.0,4.0,78.0
honeydew_melon_pqs_1_qs_16_rounded.ply,honeydew_melon_pqs_1_qs_64_rounded.ply,88.33736389,30.17348313,5.0,95.0,5.0,65.0
honeydew_melon_pqs_1_qs_32_rounded.ply,honeydew_melon_pqs_1_qs_48_rounded.ply,78.17302378,62.13609637,4.0,86.0,4.0,78.0
honeydew_melon_pqs_1_qs_32_rounded.ply,honeydew_melon_pqs_1_qs_64_rounded.ply,78.17302378,30.17348313,4.0,86.0,5.0,65.0
honeydew_melon_pqs_1_qs_48_rounded.ply,honeydew_melon_pqs_1_qs_64_rounded.ply,62.13609637,30.17348313,4.0,78.0,5.0,65.0
honeydew_melon_tsl_4_tqs_64.ply,honeydew_melon_tsl_4_tqs_128.ply,49.65916531,42.63010541,5.0,95.0,4.0,86.0
honeydew_melon_tsl_4_tqs_64.ply,honeydew_melon_tsl_4_tqs_256.ply,49.65916531,25.91631271,5.0,95.0,4.0,78.0
honeydew_melon_tsl_4_tqs_64.ply,honeydew_melon_tsl_4_tqs_512.ply,49.65916531,10.83065115,5.0,95.0,5.0,65.0
honeydew_melon_tsl_4_tqs_128.ply,honeydew_melon_tsl_4_tqs_256.ply,42.63010541,25.91631271,4.0,86.0,4.0,78.0
honeydew_melon_tsl_4_tqs_128.ply,honeydew_melon_tsl_4_tqs_512.ply,42.63010541,10.83065115,4.0,86.0,5.0,65.0
honeydew_melon_tsl_4_tqs_256.ply,honeydew_melon_tsl_4_tqs_512.ply,25.91631271,10.83065115,4.0,78.0,5.0,65.0
honeydew_melon_tsl_6_tqs_64.ply,honeydew_melon_tsl_6_tqs_128.ply,54.8827352,52.89687637,5.0,95.0,4.0,86.0
honeydew_melon_tsl_6_tqs_64.ply,honeydew_melon_tsl_6_tqs_256.ply,54.8827352,35.59875651,5.0,95.0,4.0,78.0
honeydew_melon_tsl_6_tqs_64.ply,honeydew_melon_tsl_6_tqs_512.ply,54.8827352,13.90621355,5.0,95.0,5.0,65.0
honeydew_melon_tsl_6_tqs_128.ply,honeydew_melon_tsl_6_tqs_256.ply,52.89687637,35.59875651,4.0,86.0,4.0,78.0
honeydew_melon_tsl_6_tqs_128.ply,honeydew_melon_tsl_6_tqs_512.ply,52.89687637,13.90621355,4.0,86.0,5.0,65.0
honeydew_melon_tsl_6_tqs_256.ply,honeydew_melon_tsl_6_tqs_512.ply,35.59875651,13.90621355,4.0,78.0,5.0,65.0
honeydew_melon_tsl_8_tqs_64.ply,honeydew_melon_tsl_8_tqs_128.ply,88.0734534,81.35073792,5.0,95.0,4.0,86.0
honeydew_melon_tsl_8_tqs_64.ply,honeydew_melon_tsl_8_tqs_256.ply,88.0734534,41.71858667,5.0,95.0,4.0,78.0
honeydew_melon_tsl_8_tqs_64.ply,honeydew_melon_tsl_8_tqs_512.ply,88.0734534,14.29429985,5.0,95.0,5.0,65.0
honeydew_melon_tsl_8_tqs_128.ply,honeydew_melon_tsl_8_tqs_256.ply,81.35073792,41.71858667,4.0,86.0,4.0,78.0
honeydew_melon_tsl_8_tqs_128.ply,honeydew_melon_tsl_8_tqs_512.ply,81.35073792,14.29429985,4.0,86.0,5.0,65.0
honeydew_melon_tsl_8_tqs_256.ply,honeydew_melon_tsl_8_tqs_512.ply,41.71858667,14.29429985,4.0,78.0,5.0,65.0
house_gQP_1_tQP_1.ply,house_gQP_1_tQP_2.ply,92.22795336,70.65323091,20.0,95.0,10.0,85.0
house_gQP_1_tQP_1.ply,house_gQP_1_tQP_3.ply,92.22795336,38.25820985,20.0,95.0,0.0,65.0
house_gQP_1_tQP_2.ply,house_gQP_1_tQP_3.ply,70.65323091,38.25820985,10.0,85.0,0.0,65.0
house_gQP_2_tQP_1.ply,house_gQP_2_tQP_2.ply,74.45270788,63.06019202,20.0,95.0,10.0,85.0
house_gQP_2_tQP_1.ply,house_gQP_2_tQP_3.ply,74.45270788,40.79004677,20.0,95.0,0.0,65.0
house_gQP_2_tQP_2.ply,house_gQP_2_tQP_3.ply,63.06019202,40.79004677,10.0,85.0,0.0,65.0
house_gQP_3_tQP_1.ply,house_gQP_3_tQP_2.ply,40.63937374,37.12616089,20.0,95.0,10.0,85.0
house_gQP_3_tQP_1.ply,house_gQP_3_tQP_3.ply,40.63937374,29.22124359,20.0,95.0,0.0,65.0
house_gQP_3_tQP_2.ply,house_gQP_3_tQP_3.ply,37.12616089,29.22124359,10.0,85.0,0.0,65.0
house_gsigma_0_tsigma_8.ply,house_gsigma_0_tsigma_16.ply,90.17113564,69.80583942,20.0,95.0,10.0,85.0
house_gsigma_0_tsigma_8.ply,house_gsigma_0_tsigma_32.ply,90.17113564,48.93321579,20.0,95.0,0.0,65.0
house_gsigma_0_tsigma_16.ply,house_gsigma_0_tsigma_32.ply,69.80583942,48.93321579,10.0,85.0,0.0,65.0
house_gsigma_2_tsigma_8.ply,house_gsigma_2_tsigma_16.ply,48.68141211,46.30083599,20.0,95.0,10.0,85.0
house_gsigma_2_tsigma_8.ply,house_gsigma_2_tsigma_32.ply,48.68141211,34.86645876,20.0,95.0,0.0,65.0
house_gsigma_2_tsigma_16.ply,house_gsigma_2_tsigma_32.ply,46.30083599,34.86645876,10.0,85.0,0.0,65.0
house_gsigma_4_tsigma_8.ply,house_gsigma_4_tsigma_16.ply,35.68854777,29.89754144,20.0,95.0,10.0,85.0
house_gsigma_4_tsigma_8.ply,house_gsigma_4_tsigma_32.ply,35.68854777,19.38454229,20.0,95.0,0.0,65.0
house_gsigma_4_tsigma_16.ply,house_gsigma_4_tsigma_32.ply,29.89754144,19.38454229,10.0,85.0,0.0,65.0
house_level_9.ply,house_level_7.ply,63.69121032,2.953877424,20.0,95.0,0.0,65.0
house_level_9.ply,house_level_8.ply,63.69121032,15.94446242,20.0,95.0,10.0,85.0
house_level_8.ply,house_level_7.ply,15.94446242,2.953877424,10.0,85.0,0.0,65.0
house_pqs_1_qs_16_rounded.ply,house_pqs_1_qs_32_rounded.ply,88.432011,77.69216307,5.0,95.0,4.0,86.0
house_pqs_1_qs_16_rounded.ply,house_pqs_1_qs_48_rounded.ply,88.432011,68.06703004,5.0,95.0,4.0,78.0
house_pqs_1_qs_16_rounded.ply,house_pqs_1_qs_64_rounded.ply,88.432011,50.59385382,5.0,95.0,5.0,65.0
house_pqs_1_qs_32_rounded.ply,house_pqs_1_qs_48_rounded.ply,77.69216307,68.06703004,4.0,86.0,4.0,78.0
house_pqs_1_qs_32_rounded.ply,house_pqs_1_qs_64_rounded.ply,77.69216307,50.59385382,4.0,86.0,5.0,65.0
house_pqs_1_qs_48_rounded.ply,house_pqs_1_qs_64_rounded.ply,68.06703004,50.59385382,4.0,78.0,5.0,65.0
house_tsl_4_tqs_64.ply,house_tsl_4_tqs_128.ply,65.09485808,54.31101695,5.0,95.0,4.0,86.0
house_tsl_4_tqs_64.ply,house_tsl_4_tqs_256.ply,65.09485808,37.90143461,5.0,95.0,4.0,78.0
house_tsl_4_tqs_64.ply,house_tsl_4_tqs_512.ply,65.09485808,22.39643651,5.0,95.0,5.0,65.0
house_tsl_4_tqs_128.ply,house_tsl_4_tqs_256.ply,54.31101695,37.90143461,4.0,86.0,4.0,78.0
house_tsl_4_tqs_128.ply,house_tsl_4_tqs_512.ply,54.31101695,22.39643651,4.0,86.0,5.0,65.0
house_tsl_4_tqs_256.ply,house_tsl_4_tqs_512.ply,37.90143461,22.39643651,4.0,78.0,5.0,65.0
house_tsl_6_tqs_64.ply,house_tsl_6_tqs_128.ply,84.77302695,75.3571452,5.0,95.0,4.0,86.0
house_tsl_6_tqs_64.ply,house_tsl_6_tqs_256.ply,84.77302695,42.98648413,5.0,95.0,4.0,78.0
house_tsl_6_tqs_64.ply,house_tsl_6_tqs_512.ply,84.77302695,26.58473454,5.0,95.0,5.0,65.0
house_tsl_6_tqs_128.ply,house_tsl_6_tqs_256.ply,75.3571452,42.98648413,4.0,86.0,4.0,78.0
house_tsl_6_tqs_128.ply,house_tsl_6_tqs_512.ply,75.3571452,26.58473454,4.0,86.0,5.0,65.0
house_tsl_6_tqs_256.ply,house_tsl_6_tqs_512.ply,42.98648413,26.58473454,4.0,78.0,5.0,65.0
house_tsl_8_tqs_64.ply,house_tsl_8_tqs_128.ply,86.7884343,80.24781187,5.0,95.0,4.0,86.0
house_tsl_8_tqs_64.ply,house_tsl_8_tqs_256.ply,86.7884343,52.60120652,5.0,95.0,4.0,78.0
house_tsl_8_tqs_64.ply,house_tsl_8_tqs_512.ply,86.7884343,27.60330842,5.0,95.0,5.0,65.0
house_tsl_8_tqs_128.ply,house_tsl_8_tqs_256.ply,80.24781187,52.60120652,4.0,86.0,4.0,78.0
house_tsl_8_tqs_128.ply,house_tsl_8_tqs_512.ply,80.24781187,27.60330842,4.0,86.0,5.0,65.0
house_tsl_8_tqs_256.ply,house_tsl_8_tqs_512.ply,52.60120652,27.60330842,4.0,78.0,5.0,65.0
litchi_gQP_1_tQP_1.ply,litchi_gQP_1_tQP_2.ply,83.82459716,73.7164483,20.0,95.0,10.0,85.0
litchi_gQP_1_tQP_1.ply,litchi_gQP_1_tQP_3.ply,83.82459716,59.29219253,20.0,95.0,0.0,65.0
litchi_gQP_1_tQP_2.ply,litchi_gQP_1_tQP_3.ply,73.7164483,59.29219253,10.0,85.0,0.0,65.0
litchi_gQP_2_tQP_1.ply,litchi_gQP_2_tQP_2.ply,62.08415891,49.46809496,20.0,95.0,10.0,85.0
litchi_gQP_2_tQP_1.ply,litchi_gQP_2_tQP_3.ply,62.08415891,40.8373808,20.0,95.0,0.0,65.0
litchi_gQP_2_tQP_2.ply,litchi_gQP_2_tQP_3.ply,49.46809496,40.8373808,10.0,85.0,0.0,65.0
litchi_gQP_3_tQP_1.ply,litchi_gQP_3_tQP_2.ply,38.8157313,41.62178436,20.0,95.0,10.0,85.0
litchi_gQP_3_tQP_1.ply,litchi_gQP_3_tQP_3.ply,38.8157313,29.95124476,20.0,95.0,0.0,65.0
litchi_gQP_3_tQP_2.ply,litchi_gQP_3_tQP_3.ply,41.62178436,29.95124476,10.0,85.0,0.0,65.0
litchi_gsigma_0_tsigma_8.ply,litchi_gsigma_0_tsigma_16.ply,92.5519659,78.99324726,20.0,95.0,10.0,85.0
litchi_gsigma_0_tsigma_8.ply,litchi_gsigma_0_tsigma_32.ply,92.5519659,40.75832148,20.0,95.0,0.0,65.0
litchi_gsigma_0_tsigma_16.ply,litchi_gsigma_0_tsigma_32.ply,78.99324726,40.75832148,10.0,85.0,0.0,65.0
litchi_gsigma_2_tsigma_8.ply,litchi_gsigma_2_tsigma_16.ply,66.69196192,55.46141956,20.0,95.0,10.0,85.0
litchi_gsigma_2_tsigma_8.ply,litchi_gsigma_2_tsigma_32.ply,66.69196192,39.75588339,20.0,95.0,0.0,65.0
litchi_gsigma_2_tsigma_16.ply,litchi_gsigma_2_tsigma_32.ply,55.46141956,39.75588339,10.0,85.0,0.0,65.0
litchi_gsigma_4_tsigma_8.ply,litchi_gsigma_4_tsigma_16.ply,39.07952026,43.39649489,20.0,95.0,10.0,85.0
litchi_gsigma_4_tsigma_8.ply,litchi_gsigma_4_tsigma_32.ply,39.07952026,32.56601573,20.0,95.0,0.0,65.0
litchi_gsigma_4_tsigma_16.ply,litchi_gsigma_4_tsigma_32.ply,43.39649489,32.56601573,10.0,85.0,0.0,65.0
litchi_level_9.ply,litchi_level_7.ply,88.25654022,2.482748258,20.0,95.0,0.0,65.0
litchi_level_9.ply,litchi_level_8.ply,88.25654022,23.51904767,20.0,95.0,10.0,85.0
litchi_level_8.ply,litchi_level_7.ply,23.51904767,2.482748258,10.0,85.0,0.0,65.0
litchi_pqs_1_qs_16_rounded.ply,litchi_pqs_1_qs_32_rounded.ply,90.59614947,72.26469753,5.0,95.0,4.0,86.0
litchi_pqs_1_qs_16_rounded.ply,litchi_pqs_1_qs_48_rounded.ply,90.59614947,43.15755648,5.0,95.0,4.0,78.0
litchi_pqs_1_qs_16_rounded.ply,litchi_pqs_1_qs_64_rounded.ply,90.59614947,32.09673457,5.0,95.0,5.0,65.0
litchi_pqs_1_qs_32_rounded.ply,litchi_pqs_1_qs_48_rounded.ply,72.26469753,43.15755648,4.0,86.0,4.0,78.0
litchi_pqs_1_qs_32_rounded.ply,litchi_pqs_1_qs_64_rounded.ply,72.26469753,32.09673457,4.0,86.0,5.0,65.0
litchi_pqs_1_qs_48_rounded.ply,litchi_pqs_1_qs_64_rounded.ply,43.15755648,32.09673457,4.0,78.0,5.0,65.0
litchi_tsl_4_tqs_64.ply,litchi_tsl_4_tqs_128.ply,41.44995622,33.92753037,5.0,95.0,4.0,86.0
litchi_tsl_4_tqs_64.ply,litchi_tsl_4_tqs_256.ply,41.44995622,24.48177139,5.0,95.0,4.0,78.0
litchi_tsl_4_tqs_64.ply,litchi_tsl_4_tqs_512.ply,41.44995622,14.16383462,5.0,95.0,5.0,65.0
litchi_tsl_4_tqs_128.ply,litchi_tsl_4_tqs_256.ply,33.92753037,24.48177139,4.0,86.0,4.0,78.0
litchi_tsl_4_tqs_128.ply,litchi_tsl_4_tqs_512.ply,33.92753037,14.16383462,4.0,86.0,5.0,65.0
litchi_tsl_4_tqs_256.ply,litchi_tsl_4_tqs_512.ply,24.48177139,14.16383462,4.0,78.0,5.0,65.0
litchi_tsl_6_tqs_64.ply,litchi_tsl_6_tqs_128.ply,76.61593988,66.52326242,5.0,95.0,4.0,86.0
litchi_tsl_6_tqs_64.ply,litchi_tsl_6_tqs_256.ply,76.61593988,38.63096165,5.0,95.0,4.0,78.0
litchi_tsl_6_tqs_64.ply,litchi_tsl_6_tqs_512.ply,76.61593988,21.54700544,5.0,95.0,5.0,65.0
litchi_tsl_6_tqs_128.ply,litchi_tsl_6_tqs_256.ply,66.52326242,38.63096165,4.0,86.0,4.0,78.0
litchi_tsl_6_tqs_128.ply,litchi_tsl_6_tqs_512.ply,66.52326242,21.54700544,4.0,86.0,5.0,65.0
litchi_tsl_6_tqs_256.ply,litchi_tsl_6_tqs_512.ply,38.63096165,21.54700544,4.0,78.0,5.0,65.0
litchi_tsl_8_tqs_64.ply,litchi_tsl_8_tqs_128.ply,89.13485285,72.29047685,5.0,95.0,4.0,86.0
litchi_tsl_8_tqs_64.ply,litchi_tsl_8_tqs_256.ply,89.13485285,52.24182148,5.0,95.0,4.0,78.0
litchi_tsl_8_tqs_64.ply,litchi_tsl_8_tqs_512.ply,89.13485285,25.86577269,5.0,95.0,5.0,65.0
litchi_tsl_8_tqs_128.ply,litchi_tsl_8_tqs_256.ply,72.29047685,52.24182148,4.0,86.0,4.0,78.0
litchi_tsl_8_tqs_128.ply,litchi_tsl_8_tqs_512.ply,72.29047685,25.86577269,4.0,86.0,5.0,65.0
litchi_tsl_8_tqs_256.ply,litchi_tsl_8_tqs_512.ply,52.24182148,25.86577269,4.0,78.0,5.0,65.0
pen_container_gQP_1_tQP_1.ply,pen_container_gQP_1_tQP_2.ply,73.52634804,70.28884535,20.0,95.0,10.0,85.0
pen_container_gQP_1_tQP_1.ply,pen_container_gQP_1_tQP_3.ply,73.52634804,46.53720777,20.0,95.0,0.0,65.0
pen_container_gQP_1_tQP_2.ply,pen_container_gQP_1_tQP_3.ply,70.28884535,46.53720777,10.0,85.0,0.0,65.0
pen_container_gQP_2_tQP_1.ply,pen_container_gQP_2_tQP_2.ply,53.34469001,44.33274307,20.0,95.0,10.0,85.0
pen_container_gQP_2_tQP_1.ply,pen_container_gQP_2_tQP_3.ply,53.34469001,48.20411042,20.0,95.0,0.0,65.0
pen_container_gQP_2_tQP_2.ply,pen_container_gQP_2_tQP_3.ply,44.33274307,48.20411042,10.0,85.0,0.0,65.0
pen_container_gQP_3_tQP_1.ply,pen_container_gQP_3_tQP_2.ply,33.30402412,41.84397306,20.0,95.0,10.0,85.0
pen_container_gQP_3_tQP_1.ply,pen_container_gQP_3_tQP_3.ply,33.30402412,31.29669104,20.0,95.0,0.0,65.0
pen_container_gQP_3_tQP_2.ply,pen_container_gQP_3_tQP_3.ply,41.84397306,31.29669104,10.0,85.0,0.0,65.0
pen_container_gsigma_0_tsigma_8.ply,pen_container_gsigma_0_tsigma_16.ply,89.21398884,71.56783481,20.0,95.0,10.0,85.0
pen_container_gsigma_0_tsigma_8.ply,pen_container_gsigma_0_tsigma_32.ply,89.21398884,46.96382835,20.0,95.0,0.0,65.0
pen_container_gsigma_0_tsigma_16.ply,pen_container_gsigma_0_tsigma_32.ply,71.56783481,46.96382835,10.0,85.0,0.0,65.0
pen_container_gsigma_2_tsigma_8.ply,pen_container_gsigma_2_tsigma_16.ply,49.60595949,42.52148539,20.0,95.0,10.0,85.0
pen_container_gsigma_2_tsigma_8.ply,pen_container_gsigma_2_tsigma_32.ply,49.60595949,31.71810296,20.0,95.0,0.0,65.0
pen_container_gsigma_2_tsigma_16.ply,pen_container_gsigma_2_tsigma_32.ply,42.52148539,31.71810296,10.0,85.0,0.0,65.0
pen_container_gsigma_4_tsigma_8.ply,pen_container_gsigma_4_tsigma_16.ply,32.68372466,27.73032223,20.0,95.0,10.0,85.0
pen_container_gsigma_4_tsigma_8.ply,pen_container_gsigma_4_tsigma_32.ply,32.68372466,26.76427729,20.0,95.0,0.0,65.0
pen_container_gsigma_4_tsigma_16.ply,pen_container_gsigma_4_tsigma_32.ply,27.73032223,26.76427729,10.0,85.0,0.0,65.0
pen_container_level_9.ply,pen_container_level_7.ply,69.83589159,2.804935525,20.0,95.0,0.0,65.0
pen_container_level_9.ply,pen_container_level_8.ply,69.83589159,21.11616176,20.0,95.0,10.0,85.0
pen_container_level_8.ply,pen_container_level_7.ply,21.11616176,2.804935525,10.0,85.0,0.0,65.0
pen_container_pqs_1_qs_16_rounded.ply,pen_container_pqs_1_qs_32_rounded.ply,89.99880847,76.86578198,5.0,95.0,4.0,86.0
pen_container_pqs_1_qs_16_rounded.ply,pen_container_pqs_1_qs_48_rounded.ply,89.99880847,65.20220124,5.0,95.0,4.0,78.0
pen_container_pqs_1_qs_16_rounded.ply,pen_container_pqs_1_qs_64_rounded.ply,89.99880847,54.48224583,5.0,95.0,5.0,65.0
pen_container_pqs_1_qs_32_rounded.ply,pen_container_pqs_1_qs_48_rounded.ply,76.86578198,65.20220124,4.0,86.0,4.0,78.0
pen_container_pqs_1_qs_32_rounded.ply,pen_container_pqs_1_qs_64_rounded.ply,76.86578198,54.48224583,4.0,86.0,5.0,65.0
pen_container_pqs_1_qs_48_rounded.ply,pen_container_pqs_1_qs_64_rounded.ply,65.20220124,54.48224583,4.0,78.0,5.0,65.0
pen_container_tsl_4_tqs_64.ply,pen_container_tsl_4_tqs_128.ply,16.4123228,16.44390869,5.0,95.0,4.0,86.0
pen_container_tsl_4_tqs_64.ply,pen_container_tsl_4_tqs_256.ply,16.4123228,15.93659647,5.0,95.0,4.0,78.0
pen_container_tsl_4_tqs_64.ply,pen_container_tsl_4_tqs_512.ply,16.4123228,12.59679012,5.0,95.0,5.0,65.0
pen_container_tsl_4_tqs_128.ply,pen_container_tsl_4_tqs_256.ply,16.44390869,15.93659647,4.0,86.0,4.0,78.0
pen_container_tsl_4_tqs_128.ply,pen_container_tsl_4_tqs_512.ply,16.44390869,12.59679012,4.0,86.0,5.0,65.0
pen_container_tsl_4_tqs_256.ply,pen_container_tsl_4_tqs_512.ply,15.93659647,12.59679012,4.0,78.0,5.0,65.0
pen_container_tsl_6_tqs_64.ply,pen_container_tsl_6_tqs_128.ply,81.92204441,66.92772188,5.0,95.0,4.0,86.0
pen_container_tsl_6_tqs_64.ply,pen_container_tsl_6_tqs_256.ply,81.92204441,41.38784241,5.0,95.0,4.0,78.0
pen_container_tsl_6_tqs_64.ply,pen_container_tsl_6_tqs_512.ply,81.92204441,25.2678055,5.0,95.0,5.0,65.0
pen_container_tsl_6_tqs_128.ply,pen_container_tsl_6_tqs_256.ply,66.92772188,41.38784241,4.0,86.0,4.0,78.0
pen_container_tsl_6_tqs_128.ply,pen_container_tsl_6_tqs_512.ply,66.92772188,25.2678055,4.0,86.0,5.0,65.0
pen_container_tsl_6_tqs_256.ply,pen_container_tsl_6_tqs_512.ply,41.38784241,25.2678055,4.0,78.0,5.0,65.0
pen_container_tsl_8_tqs_64.ply,pen_container_tsl_8_tqs_128.ply,85.34021252,77.20825479,5.0,95.0,4.0,86.0
pen_container_tsl_8_tqs_64.ply,pen_container_tsl_8_tqs_256.ply,85.34021252,56.30186956,5.0,95.0,4.0,78.0
pen_container_tsl_8_tqs_64.ply,pen_container_tsl_8_tqs_512.ply,85.34021252,33.14918481,5.0,95.0,5.0,65.0
pen_container_tsl_8_tqs_128.ply,pen_container_tsl_8_tqs_256.ply,77.20825479,56.30186956,4.0,86.0,4.0,78.0
pen_container_tsl_8_tqs_128.ply,pen_container_tsl_8_tqs_512.ply,77.20825479,33.14918481,4.0,86.0,5.0,65.0
pen_container_tsl_8_tqs_256.ply,pen_container_tsl_8_tqs_512.ply,56.30186956,33.14918481,4.0,78.0,5.0,65.0
ping-pong_bat_gQP_1_tQP_1.ply,ping-pong_bat_gQP_1_tQP_2.ply,73.32501116,63.85195787,20.0,95.0,10.0,85.0
ping-pong_bat_gQP_1_tQP_1.ply,ping-pong_bat_gQP_1_tQP_3.ply,73.32501116,53.26474741,20.0,95.0,0.0,65.0
ping-pong_bat_gQP_1_tQP_2.ply,ping-pong_bat_gQP_1_tQP_3.ply,63.85195787,53.26474741,10.0,85.0,0.0,65.0
